Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County,Avg_Rent_By_Bedroom,Rent_Land_Ratio,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m
2022,1 to 2 bed,All property types,Cork,Euro,1017.06,17875,584156,1184.0090322580645,0.05689846153846154,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,1013.62,17875,584156,1385.131496350365,0.056706013986013985,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,1012.01,17875,584156,1298.127292225201,0.056615944055944056,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,1010.65,17875,584156,1385.131496350365,0.05653986013986014,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,1002.12,17875,584156,1298.127292225201,0.05606265734265734,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,999.73,17875,584156,1230.7152459016395,0.05592895104895105,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,996.74,17875,584156,1274.9833802816902,0.055761678321678325,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,995.58,17875,584156,1057.0936904761904,0.055696783216783216,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,995.41,17875,584156,1057.0936904761904,0.055687272727272724,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,994.88,17875,584156,1298.127292225201,0.055657622377622375,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,994.32,17875,584156,1298.127292225201,0.05562629370629371,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,994.32,17875,584156,1230.7152459016395,0.05562629370629371,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,993.55,17875,584156,1230.7152459016395,0.05558321678321678,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,993.37,17875,584156,1298.127292225201,0.055573146853146856,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,992.19,17875,584156,1274.9833802816902,0.05550713286713287,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,988.2,17875,584156,1298.127292225201,0.055283916083916085,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,987.68,17875,584156,1057.0936904761904,0.05525482517482517,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,974.68,17875,584156,1230.7152459016395,0.054527552447552446,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,973.97,17875,584156,1385.131496350365,0.05448783216783217,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,973.77,17875,584156,1230.7152459016395,0.05447664335664336,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,970.34,17875,584156,1298.127292225201,0.05428475524475525,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,960.81,17875,584156,1385.131496350365,0.05375160839160839,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,959.83,17875,584156,1385.131496350365,0.05369678321678322,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,953.08,17875,584156,1230.7152459016395,0.05331916083916084,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,952.96,17875,584156,1057.0936904761904,0.05331244755244755,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,949.5,17875,584156,1298.127292225201,0.05311888111888112,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,948.25,17875,584156,1274.9833802816902,0.05304895104895105,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,945.33,17875,584156,1385.131496350365,0.052885594405594406,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,938.29,17875,584156,1230.7152459016395,0.05249174825174825,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,938.08,17875,584156,1298.127292225201,0.05248,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,935.98,17875,584156,1274.9833802816902,0.05236251748251748,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,930.22,17875,584156,1184.0090322580645,0.05204027972027972,1818.53,2259.48,341.84,8467.08,184.82
2022,Four plus bed,All property types,Cork,Euro,922.4,17875,584156,1680.8637333333334,0.0516027972027972,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,915.74,17875,584156,1184.0090322580645,0.05123020979020979,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,904.93,17875,584156,1230.7152459016395,0.05062545454545454,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,901.31,17875,584156,1298.127292225201,0.05042293706293706,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,896.25,17875,584156,1274.9833802816902,0.05013986013986014,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,894.98,17875,584156,1230.7152459016395,0.05006881118881119,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,890.57,17875,584156,1184.0090322580645,0.049822097902097906,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,890.4,17875,584156,1385.131496350365,0.049812587412587414,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,882.82,17875,584156,1230.7152459016395,0.04938853146853147,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,874.99,17875,584156,1298.127292225201,0.04895048951048951,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,860.44,17875,584156,1298.127292225201,0.0481365034965035,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,857.89,17875,584156,1298.127292225201,0.04799384615384615,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,857.22,17875,584156,1274.9833802816902,0.04795636363636364,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,857.14,17875,584156,1385.131496350365,0.04795188811188811,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,852.75,17875,584156,1057.0936904761904,0.04770629370629371,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,850.89,17875,584156,1184.0090322580645,0.047602237762237765,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,850.2,17875,584156,1230.7152459016395,0.047563636363636363,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,848.42,17875,584156,1298.127292225201,0.04746405594405594,1818.53,2259.48,341.84,8467.08,184.82
2022,Three bed,All property types,Cork,Euro,844.49,17875,584156,1385.131496350365,0.0472441958041958,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,840.21,17875,584156,1184.0090322580645,0.047004755244755246,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,835.07,17875,584156,1230.7152459016395,0.0467172027972028,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,832.23,17875,584156,1184.0090322580645,0.046558321678321676,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,831.75,17875,584156,1230.7152459016395,0.04653146853146853,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,828.58,17875,584156,1230.7152459016395,0.04635412587412588,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,825.15,17875,584156,1184.0090322580645,0.04616223776223776,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,819.53,17875,584156,1298.127292225201,0.04584783216783216,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,817.85,17875,584156,1184.0090322580645,0.04575384615384615,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,810.61,17875,584156,1274.9833802816902,0.04534881118881119,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,796.33,17875,584156,1057.0936904761904,0.04454993006993007,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,793.82,17875,584156,1274.9833802816902,0.044409510489510494,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,791.07,17875,584156,1274.9833802816902,0.04425566433566434,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,790.64,17875,584156,1230.7152459016395,0.04423160839160839,1818.53,2259.48,341.84,8467.08,184.82
2022,All bedrooms,All property types,Cork,Euro,787.65,17875,584156,1298.127292225201,0.044064335664335666,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,787.08,17875,584156,1274.9833802816902,0.044032447552447555,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,767.14,17875,584156,1184.0090322580645,0.042916923076923075,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 3 bed,All property types,Cork,Euro,755.95,17875,584156,1230.7152459016395,0.042290909090909094,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,755.02,17875,584156,1184.0090322580645,0.04223888111888112,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,736.17,17875,584156,1184.0090322580645,0.041184335664335665,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,719.28,17875,584156,1057.0936904761904,0.04023944055944056,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,714.35,17875,584156,1184.0090322580645,0.03996363636363637,1818.53,2259.48,341.84,8467.08,184.82
2022,Two bed,All property types,Cork,Euro,714.31,17875,584156,1274.9833802816902,0.0399613986013986,1818.53,2259.48,341.84,8467.08,184.82
2022,1 to 2 bed,All property types,Cork,Euro,686.53,17875,584156,1184.0090322580645,0.03840727272727273,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,680.72,17875,584156,1057.0936904761904,0.038082237762237764,1818.53,2259.48,341.84,8467.08,184.82
2022,One bed,All property types,Cork,Euro,615.42,17875,584156,1057.0936904761904,0.03442909090909091,1818.53,2259.48,341.84,8467.08,184.82
2022,Four plus bed,All property types,Donegal,Euro,933.9,13280,167084,1680.8637333333334,0.07032379518072289,151.96,202.12,48.96,78.69,13.88
2022,Four plus bed,All property types,Donegal,Euro,817.69,13280,167084,1680.8637333333334,0.0615730421686747,151.96,202.12,48.96,78.69,13.88
2022,Three bed,All property types,Donegal,Euro,812.29,13280,167084,1385.131496350365,0.0611664156626506,151.96,202.12,48.96,78.69,13.88
2022,Four plus bed,All property types,Donegal,Euro,812.09,13280,167084,1680.8637333333334,0.06115135542168675,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,787.89,13280,167084,1298.127292225201,0.05932906626506024,151.96,202.12,48.96,78.69,13.88
2022,Four plus bed,All property types,Donegal,Euro,746.67,13280,167084,1680.8637333333334,0.05622515060240964,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,745.93,13280,167084,1230.7152459016395,0.05616942771084337,151.96,202.12,48.96,78.69,13.88
2022,Three bed,All property types,Donegal,Euro,726.56,13280,167084,1385.131496350365,0.054710843373493974,151.96,202.12,48.96,78.69,13.88
2022,Three bed,All property types,Donegal,Euro,724.51,13280,167084,1385.131496350365,0.054556475903614454,151.96,202.12,48.96,78.69,13.88
2022,Two bed,All property types,Donegal,Euro,712.2,13280,167084,1274.9833802816902,0.05362951807228916,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,703.3,13280,167084,1298.127292225201,0.05295933734939759,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,677.77,13280,167084,1184.0090322580645,0.051036897590361445,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,667.09,13280,167084,1298.127292225201,0.05023268072289157,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,666.05,13280,167084,1230.7152459016395,0.050154367469879516,151.96,202.12,48.96,78.69,13.88
2022,Three bed,All property types,Donegal,Euro,663.47,13280,167084,1385.131496350365,0.04996009036144579,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,655.23,13280,167084,1298.127292225201,0.049339608433734944,151.96,202.12,48.96,78.69,13.88
2022,Three bed,All property types,Donegal,Euro,648.74,13280,167084,1385.131496350365,0.04885090361445783,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,648.24,13280,167084,1298.127292225201,0.0488132530120482,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,646.62,13280,167084,1298.127292225201,0.04869126506024096,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,639.04,13280,167084,1230.7152459016395,0.04812048192771084,151.96,202.12,48.96,78.69,13.88
2022,Two bed,All property types,Donegal,Euro,630.45,13280,167084,1274.9833802816902,0.047473644578313254,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,625.5,13280,167084,1230.7152459016395,0.04710090361445783,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,622.06,13280,167084,1298.127292225201,0.04684186746987951,151.96,202.12,48.96,78.69,13.88
2022,Two bed,All property types,Donegal,Euro,619.15,13280,167084,1274.9833802816902,0.04662274096385542,151.96,202.12,48.96,78.69,13.88
2022,Two bed,All property types,Donegal,Euro,612.2,13280,167084,1274.9833802816902,0.04609939759036145,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,610.79,13280,167084,1298.127292225201,0.045993222891566266,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,605.77,13280,167084,1184.0090322580645,0.04561521084337349,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,605.63,13280,167084,1184.0090322580645,0.0456046686746988,151.96,202.12,48.96,78.69,13.88
2022,All bedrooms,All property types,Donegal,Euro,603.84,13280,167084,1298.127292225201,0.04546987951807229,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,602.37,13280,167084,1230.7152459016395,0.04535918674698795,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,596.55,13280,167084,1230.7152459016395,0.04492093373493976,151.96,202.12,48.96,78.69,13.88
2022,One bed,All property types,Donegal,Euro,596.54,13280,167084,1057.0936904761904,0.04492018072289156,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,592.12,13280,167084,1230.7152459016395,0.04458734939759036,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,581.81,13280,167084,1184.0090322580645,0.04381099397590361,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,579.01,13280,167084,1230.7152459016395,0.04360015060240964,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,573.46,13280,167084,1184.0090322580645,0.04318222891566265,151.96,202.12,48.96,78.69,13.88
2022,1 to 3 bed,All property types,Donegal,Euro,565.41,13280,167084,1230.7152459016395,0.04257605421686747,151.96,202.12,48.96,78.69,13.88
2022,Three bed,All property types,Donegal,Euro,553.04,13280,167084,1385.131496350365,0.04164457831325301,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,552.19,13280,167084,1184.0090322580645,0.04158057228915663,151.96,202.12,48.96,78.69,13.88
2022,Two bed,All property types,Donegal,Euro,551.28,13280,167084,1274.9833802816902,0.04151204819277108,151.96,202.12,48.96,78.69,13.88
2022,One bed,All property types,Donegal,Euro,538.09,13280,167084,1057.0936904761904,0.04051882530120482,151.96,202.12,48.96,78.69,13.88
2022,1 to 2 bed,All property types,Donegal,Euro,507.66,13280,167084,1184.0090322580645,0.03822740963855422,151.96,202.12,48.96,78.69,13.88
2022,Four plus bed,All property types,Dublin,Euro,4324.51,18395,1458154,1680.8637333333334,0.2350916009785268,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,4213.17,18395,1458154,1680.8637333333334,0.22903886925795053,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,4188.71,18395,1458154,1680.8637333333334,0.2277091600978527,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3941.27,18395,1458154,1680.8637333333334,0.21425767871704268,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3676.63,18395,1458154,1680.8637333333334,0.19987116064147867,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3585.99,18395,1458154,1680.8637333333334,0.19494373471051915,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3364.25,18395,1458154,1680.8637333333334,0.18288937211198694,9895.73,13623.77,1383.09,11525.39,792.11
2022,Three bed,All property types,Dublin,Euro,3298.2,18395,1458154,1385.131496350365,0.1792987224789345,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3293.0,18395,1458154,1680.8637333333334,0.179016036966567,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3281.75,18395,1458154,1680.8637333333334,0.17840445773307964,9895.73,13623.77,1383.09,11525.39,792.11
2022,Four plus bed,All property types,Dublin,Euro,3270.48,18395,1458154,1680.8637333333334,0.17779179124762165,9895.73,13623.77,1383.09,11525.39,792.11
