Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County
2022,1 to 2 bed,All property types,Sligo,Euro,788.81,9900,70198
2022,Two bed,All property types,Sligo,Euro,788.73,9900,70198
2022,1 to 2 bed,All property types,Sligo,Euro,762,9900,70198
2022,All bedrooms,All property types,Sligo,Euro,699.15,9900,70198
2022,Three bed,All property types,Sligo,Euro,674.19,9900,70198
2022,One bed,All property types,Sligo,Euro,670.92,9900,70198
2022,One bed,All property types,Sligo,Euro,652.59,9900,70198
2022,1 to 3 bed,All property types,Sligo,Euro,642.23,9900,70198
2022,1 to 2 bed,All property types,Sligo,Euro,629.03,9900,70198
2022,Four plus bed,All property types,Tipperary,Euro,1118.68,17865,167895
2022,Three bed,All property types,Tipperary,Euro,1035.13,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,1029.51,17865,167895
2022,Three bed,All property types,Tipperary,Euro,1020.62,17865,167895
2022,Four plus bed,All property types,Tipperary,Euro,1006.42,17865,167895
2022,Four plus bed,All property types,Tipperary,Euro,1000.82,17865,167895
2022,Four plus bed,All property types,Tipperary,Euro,973.88,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,958.02,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,913.63,17865,167895
2022,Three bed,All property types,Tipperary,Euro,902.96,17865,167895
2022,Four plus bed,All property types,Tipperary,Euro,901.46,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,879.72,17865,167895
2022,Three bed,All property types,Tipperary,Euro,873.73,17865,167895
2022,Three bed,All property types,Tipperary,Euro,872.98,17865,167895
2022,Three bed,All property types,Tipperary,Euro,853.91,17865,167895
2022,Three bed,All property types,Tipperary,Euro,850.17,17865,167895
2022,Four plus bed,All property types,Tipperary,Euro,849.52,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,838.06,17865,167895
2022,Three bed,All property types,Tipperary,Euro,827.35,17865,167895
2022,Three bed,All property types,Tipperary,Euro,825.35,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,819.04,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,818.36,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,814.53,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,810.25,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,809,17865,167895
2022,One bed,All property types,Tipperary,Euro,802.28,17865,167895
2022,Two bed,All property types,Tipperary,Euro,801.06,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,795.83,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,792.71,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,789.77,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,787.43,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,775.02,17865,167895
2022,Two bed,All property types,Tipperary,Euro,771.45,17865,167895
2022,Three bed,All property types,Tipperary,Euro,755.91,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,754.9,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,754.07,17865,167895
2022,Two bed,All property types,Tipperary,Euro,749.59,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,741.85,17865,167895
2022,Two bed,All property types,Tipperary,Euro,740.34,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,739.87,17865,167895
2022,Two bed,All property types,Tipperary,Euro,738.9,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,732.44,17865,167895
2022,Two bed,All property types,Tipperary,Euro,728.79,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,725.65,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,720.66,17865,167895
2022,Two bed,All property types,Tipperary,Euro,715.23,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,712.44,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,710.23,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,706.88,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,706.32,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,702.84,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,698.47,17865,167895
2022,Two bed,All property types,Tipperary,Euro,692.05,17865,167895
2022,All bedrooms,All property types,Tipperary,Euro,689.02,17865,167895
2022,Two bed,All property types,Tipperary,Euro,683.14,17865,167895
2022,1 to 3 bed,All property types,Tipperary,Euro,671.66,17865,167895
2022,Two bed,All property types,Tipperary,Euro,667.38,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,662.69,17865,167895
2022,One bed,All property types,Tipperary,Euro,649.97,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,637.93,17865,167895
2022,One bed,All property types,Tipperary,Euro,630.87,17865,167895
2022,One bed,All property types,Tipperary,Euro,625.73,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,616.82,17865,167895
2022,One bed,All property types,Tipperary,Euro,614.44,17865,167895
2022,1 to 2 bed,All property types,Tipperary,Euro,609.68,17865,167895
2022,One bed,All property types,Tipperary,Euro,569.27,17865,167895
2022,One bed,All property types,Tipperary,Euro,496.05,17865,167895
2022,Four plus bed,All property types,Waterford,Euro,2103.31,23000,127363
2022,Four plus bed,All property types,Waterford,Euro,1628.68,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,1596.86,23000,127363
2022,Four plus bed,All property types,Waterford,Euro,1404.21,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,1318.68,23000,127363
2022,Three bed,All property types,Waterford,Euro,1216.19,23000,127363
2022,Three bed,All property types,Waterford,Euro,1210.91,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,1209.2,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,1178.4,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,1171.54,23000,127363
2022,Four plus bed,All property types,Waterford,Euro,1145.86,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,1138.65,23000,127363
2022,Two bed,All property types,Waterford,Euro,1107.87,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,1099.33,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,1099.33,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,1095.28,23000,127363
2022,Three bed,All property types,Waterford,Euro,1076.13,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,1068.1,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,1059.1,23000,127363
2022,Three bed,All property types,Waterford,Euro,1032.67,23000,127363
2022,Three bed,All property types,Waterford,Euro,1017.84,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,992.57,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,982.3,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,962.84,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,958.5,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,955.84,23000,127363
2022,Three bed,All property types,Waterford,Euro,947.94,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,940.74,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,928.92,23000,127363
2022,Two bed,All property types,Waterford,Euro,927.17,23000,127363
2022,Two bed,All property types,Waterford,Euro,923.06,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,922.48,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,918.97,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,910.14,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,910.14,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,910.14,23000,127363
2022,Two bed,All property types,Waterford,Euro,897.43,23000,127363
2022,Two bed,All property types,Waterford,Euro,894.28,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,892.63,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,892.63,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,892.63,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,890.18,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,882.83,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,877.25,23000,127363
2022,Two bed,All property types,Waterford,Euro,874.84,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,870.17,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,865.91,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,862.8,23000,127363
2022,Two bed,All property types,Waterford,Euro,857.42,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,841.88,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,839.83,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,832.58,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,820.37,23000,127363
2022,1 to 2 bed,All property types,Waterford,Euro,807.71,23000,127363
2022,One bed,All property types,Waterford,Euro,801.67,23000,127363
2022,One bed,All property types,Waterford,Euro,795.73,23000,127363
2022,All bedrooms,All property types,Waterford,Euro,758.25,23000,127363
2022,One bed,All property types,Waterford,Euro,744.71,23000,127363
2022,One bed,All property types,Waterford,Euro,744.06,23000,127363
2022,1 to 3 bed,All property types,Waterford,Euro,739.23,23000,127363
2022,Four plus bed,All property types,Westmeath,Euro,1176.5,16371,96221
2022,Four plus bed,All property types,Westmeath,Euro,1154.16,16371,96221
2022,Four plus bed,All property types,Westmeath,Euro,1149.78,16371,96221
2022,Three bed,All property types,Westmeath,Euro,1037.85,16371,96221
2022,Three bed,All property types,Westmeath,Euro,1031.25,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,1028.3,16371,96221
2022,Two bed,All property types,Westmeath,Euro,1023.93,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,1004.14,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,999.8,16371,96221
2022,Three bed,All property types,Westmeath,Euro,997.98,16371,96221
2022,Three bed,All property types,Westmeath,Euro,995.78,16371,96221
2022,1 to 2 bed,All property types,Westmeath,Euro,984.34,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,981.05,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,967.79,16371,96221
2022,Two bed,All property types,Westmeath,Euro,957.36,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,944.37,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,940.42,16371,96221
2022,Two bed,All property types,Westmeath,Euro,932.31,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,927.7,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,918.13,16371,96221
2022,1 to 2 bed,All property types,Westmeath,Euro,913.76,16371,96221
2022,1 to 2 bed,All property types,Westmeath,Euro,912.19,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,893.22,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,885.59,16371,96221
2022,1 to 2 bed,All property types,Westmeath,Euro,877.65,16371,96221
2022,Two bed,All property types,Westmeath,Euro,877.02,16371,96221
2022,One bed,All property types,Westmeath,Euro,874.72,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,865.89,16371,96221
2022,Two bed,All property types,Westmeath,Euro,838.1,16371,96221
2022,1 to 2 bed,All property types,Westmeath,Euro,833.14,16371,96221
2022,1 to 2 bed,All property types,Westmeath,Euro,821.52,16371,96221
2022,All bedrooms,All property types,Westmeath,Euro,801.47,16371,96221
2022,One bed,All property types,Westmeath,Euro,790.86,16371,96221
2022,1 to 3 bed,All property types,Westmeath,Euro,761.3,16371,96221
2022,One bed,All property types,Westmeath,Euro,722.1,16371,96221
2022,Four plus bed,All property types,Wexford,Euro,1176.8,16500,163919
2022,Four plus bed,All property types,Wexford,Euro,1110.37,16500,163919
2022,Three bed,All property types,Wexford,Euro,1071.81,16500,163919
2022,Four plus bed,All property types,Wexford,Euro,1020.71,16500,163919
2022,Three bed,All property types,Wexford,Euro,1017.36,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,1007.37,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,1005.19,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,979.32,16500,163919
2022,Four plus bed,All property types,Wexford,Euro,977.33,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,975.58,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,970.31,16500,163919
2022,Three bed,All property types,Wexford,Euro,962.93,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,962.14,16500,163919
2022,Three bed,All property types,Wexford,Euro,957.92,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,956.6,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,950.02,16500,163919
2022,Two bed,All property types,Wexford,Euro,932.76,16500,163919
2022,Three bed,All property types,Wexford,Euro,928.36,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,894.7,16500,163919
2022,Two bed,All property types,Wexford,Euro,889.34,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,889.34,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,882.61,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,863.24,16500,163919
2022,Three bed,All property types,Wexford,Euro,854.71,16500,163919
2022,Two bed,All property types,Wexford,Euro,835.31,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,832.09,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,825.5,16500,163919
2022,Two bed,All property types,Wexford,Euro,824.54,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,822.4,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,812.3,16500,163919
2022,Three bed,All property types,Wexford,Euro,803.17,16500,163919
2022,All bedrooms,All property types,Wexford,Euro,802.76,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,799.75,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,798.27,16500,163919
2022,Two bed,All property types,Wexford,Euro,796.42,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,795,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,794.88,16500,163919
2022,1 to 3 bed,All property types,Wexford,Euro,784.1,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,768.87,16500,163919
2022,Two bed,All property types,Wexford,Euro,767.36,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,743.82,16500,163919
2022,1 to 2 bed,All property types,Wexford,Euro,717.54,16500,163919
2022,One bed,All property types,Wexford,Euro,717.53,16500,163919
2022,One bed,All property types,Wexford,Euro,694.55,16500,163919
2022,One bed,All property types,Wexford,Euro,676.37,16500,163919
2022,One bed,All property types,Wexford,Euro,641.41,16500,163919
2022,Four plus bed,All property types,Wicklow,Euro,2533.96,15500,155851
2022,Three bed,All property types,Wicklow,Euro,2124.45,15500,155851
2022,Four plus bed,All property types,Wicklow,Euro,2026.63,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1974.76,15500,155851
2022,Three bed,All property types,Wicklow,Euro,1910.37,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1904.25,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1854.94,15500,155851
2022,Four plus bed,All property types,Wicklow,Euro,1847.9,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1829.98,15500,155851
2022,Three bed,All property types,Wicklow,Euro,1747.91,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1743.68,15500,155851
2022,Four plus bed,All property types,Wicklow,Euro,1655.82,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1610.75,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1567.73,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1495.8,15500,155851
2022,Three bed,All property types,Wicklow,Euro,1485.98,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1478.66,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1473.49,15500,155851
2022,Three bed,All property types,Wicklow,Euro,1436.91,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1425.61,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1408.53,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1406.11,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1405.28,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1403.67,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1363.98,15500,155851
2022,Three bed,All property types,Wicklow,Euro,1356.34,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1346.52,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1338.83,15500,155851
2022,Four plus bed,All property types,Wicklow,Euro,1325.13,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1298.75,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1294.68,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1277.37,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1269.96,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1268,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1264.24,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1248.42,15500,155851
2022,Three bed,All property types,Wicklow,Euro,1221.16,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1158.77,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1120.32,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1116.17,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1087.12,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,1083.2,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1045.9,15500,155851
2022,One bed,All property types,Wicklow,Euro,1041.89,15500,155851
2022,All bedrooms,All property types,Wicklow,Euro,1031.04,15500,155851
2022,Two bed,All property types,Wicklow,Euro,1029.91,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,1027.49,15500,155851
2022,One bed,All property types,Wicklow,Euro,1014.03,15500,155851
2022,1 to 3 bed,All property types,Wicklow,Euro,997.07,15500,155851
2022,Two bed,All property types,Wicklow,Euro,981.22,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,960.5,15500,155851
2022,1 to 2 bed,All property types,Wicklow,Euro,940.06,15500,155851
2022,One bed,All property types,Wicklow,Euro,864.47,15500,155851
2022,One bed,All property types,Wicklow,Euro,799.19,15500,155851
